1767,,,,,821,Domeinnaambeleid,Websitetest Internet.nl,,,,,,,,,,,E-mailtest Internet.nl,,,,,,,,,565
URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,SecurityTxt,RPKI,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,RPKI,Testdatum,Platformgebruik
http://uitspraken.rechtspraak.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),RvdR (Raad voor de rechtspraak),,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,waarschuwing,2024-06-21 04:51:30,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://pgdi.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 05:15:30,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:22:35,Stichting Pleio
http://www.raadvoorrechtsbijstand.org,Overheid,JenV (Ministerie van Justitie en Veiligheid),RvR (Raad voor Rechtsbijstand),,,,nee,nee,nee,nee,waarschuwing,,,,info,ja,2024-06-21 05:15:30,nee,ja,nee,,ja,nee,nee,ja,2024-06-13 23:22:35
http://www.samenvoordeklant.nl,Overheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),UWV (Uitvoeringsinstituut Werknemersverzekeringen),PRA,,,nee,ja,nee,ja,waarschuwing,waarschuwing,ja,info,waarschuwing,ja,2024-06-21 05:15:30,nee,ja,nee,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.agroforestrynetwerk.nl,Rijksoverheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",,DG NVLG N,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-21 05:15:30,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:35:15
http://arbeidsmarktplatformpo.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,nee,ja,ja,nee,ja,nee,ja,2024-06-13 23:35:15
http://cdfd.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,nee,ja,ja,nee,ja,ja,ja,2024-06-13 23:35:15
http://toekomstvanonsonderwijs.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,nee,ja,ja,nee,ja,ja,ja,2024-06-13 23:35:15
http://www.aofondsrijk.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.aovvt.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.arbocatalogusmbo.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.inclusiefwerkt.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.meldpuntintegriteitjenv.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.lievervoordeklas.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,waarschuwing,waarschuwing,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.nccpotocari.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.platformnaarwerk.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,ja,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,nee,ja,ja,nee,nee,ja,ja,2024-06-13 23:35:15
http://www.registeruniformeloonwaarde.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.restitutiecommissie.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.samenpresteren.nu,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.sbcm.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,ja,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://www.sommbo.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 05:36:31,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 23:35:15
http://maatwerkmultiproblematiek.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 05:36:31,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:35:15,Stichting Pleio
http://publicaties.minienw.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 06:00:51,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 23:47:15
http://foodvalley.lerenenwerken.nl,Overheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),UWV (Uitvoeringsinstituut Werknemersverzekeringen),,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,waarschuwing,2024-06-21 06:15:32,nee,ja,ja,,ja,nee,ja,ja,2024-06-14 00:00:56
http://fryslan.lerenenwerken.nl,Overheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),UWV (Uitvoeringsinstituut Werknemersverzekeringen),,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,waarschuwing,2024-06-21 06:15:32,nee,ja,ja,,ja,nee,ja,ja,2024-06-14 00:00:56
http://rbv.rijksfinancien.nl,Rijksoverheid,FIN (Ministerie van Financiën),,DGRB/BZ/BBH,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,ja,ja,ja,2024-06-21 06:36:32,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:18:36
http://www.welcome-to-nl.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),,,,,nee,nee,nee,nee,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 06:36:32,nee,ja,nee,,nee,nee,nee,ja,2024-06-14 00:18:36
http://magazine.arbeidsmarktplatformpo.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,nee,nee,waarschuwing,ja,ja,info,waarschuwing,ja,2024-06-21 06:36:32,nee,ja,nee,,nee,nee,nee,ja,2024-06-14 00:18:36
http://diverswerk.inclusiefwerkt.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 06:36:32,nee,ja,ja,,nee,nee,nee,ja,2024-06-14 00:18:36
http://oofggz.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,ja,ja,nee,waarschuwing,ja,waarschuwing,ja,waarschuwing,ja,2024-06-21 06:36:32,nee,nee,ja,ja,nee,ja,ja,ja,2024-06-14 00:18:36
http://www.nl-alerttijdlijn.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,DGP&V,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 06:36:32,nee,ja,ja,,ja,ja,nee,ja,2024-06-14 00:18:36
http://www.staatvanlandbouwnatuurenvoedsel.nl,Rijksoverheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",,DG AGRO SK&I,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 06:36:32,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:18:36
http://www.buitenplaatselswout.nl,Overheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",Staatsbosbeheer,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-21 06:36:32,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:18:36
http://opendata.ondernemersplein.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),KVK (Kamer van Koophandel),,,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 06:36:32,nee,ja,ja,,waarschuwing,nee,ja,ja,2024-06-14 00:36:56
http://developers.kvk.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),KVK (Kamer van Koophandel),,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 06:57:33,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:36:56
http://www.atlasofmutualheritage.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",NA (Nationaal Archief),,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 06:57:33,nee,ja,ja,,nee,nee,ja,ja,2024-06-14 00:36:56
http://www.waterkwaliteitsportaal.nl,Overheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),WVL,,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 06:57:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 00:36:56
http://search.aerius.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,,ja,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-21 06:57:33,nee,ja,nee,,nee,ja,nee,ja,2024-06-14 00:36:56
http://register.aerius.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,,ja,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 06:57:33,nee,ja,nee,,nee,ja,nee,ja,2024-06-14 00:36:56
http://scenario.aerius.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,,ja,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 06:57:33,nee,ja,nee,,nee,ja,nee,ja,2024-06-14 00:36:56
http://www.hollands-hout.nl,Overheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",Staatsbosbeheer,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,info,ja,2024-06-21 06:57:33,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:36:56
http://www.afkorijk.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),O&P Rijk (Organisatie en Personeel Rijk),P-direkt,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 06:57:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 00:52:37
http://cruksregister.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),Ksa (Kansspelautoriteit),,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:16:33,ja,ja,ja,ja,ja,ja,ja,ja,2024-06-14 00:52:37
http://www.kcbr.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),KCBR (Kenniscentrum voor beleid en regelgeving),Directie Wetgeving en Juridische Zaken,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 07:16:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 00:52:37
http://www.studentenmonitor.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",,,,ja,nee,nee,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:16:33,nee,ja,ja,,nee,nee,nee,ja,2024-06-14 00:52:37
http://www.200jaarreclassering.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),RN (Reclassering Nederland),,,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:16:33,nee,ja,ja,,nee,nee,nee,ja,2024-06-14 00:52:37
http://20072020.europaomdehoek.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),RVO (Rijksdienst voor Ondernemend Nederland),,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,waarschuwing,2024-06-21 07:16:33,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:52:37
http://taskforce-riec-brabantzeeland.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),,DGRR/RIEC-LIEC (Regionaal-/Landelijk Informatie- en Expertise Centrum),,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:16:33,nee,ja,ja,ja,nee,ja,ja,ja,2024-06-14 00:52:37
http://social.overheid.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 07:16:33,ja,ja,ja,,ja,,ja,ja,2024-06-14 00:52:37
http://docs.openkat.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/DICIO/iRealisatie,,ja,nee,ja,nee,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 07:16:33,nee,ja,nee,,ja,nee,nee,ja,2024-06-14 00:52:37
http://formulieren.kansspelautoriteit.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),Ksa (Kansspelautoriteit),,,ja,nee,nee,ja,nee,waarschuwing,,,,waarschuwing,ja,2024-06-21 07:16:33,nee,ja,ja,,ja,nee,ja,ja,2024-06-14 00:52:37
http://datalekken.autoriteitpersoonsgegevens.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),AP (Autoriteit Persoonsgegevens),,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,info,waarschuwing,waarschuwing,2024-06-21 07:16:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 00:52:37
http://2021.jaarverslaghogeraad.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),Hoge Raad der Nederlanden,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,ja,,nee,nee,nee,ja,2024-06-14 01:11:17
http://nipv.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),NIPV (Nederlands Instituut Publieke Veiligheid),,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,nee,nee,ja,ja,ja,ja,2024-06-14 01:11:17
http://binnenvaartemissielabel.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,info,info,ja,2024-06-21 07:37:34,nee,nee,nee,nee,ja,ja,ja,ja,2024-06-14 01:11:17
http://kaarten-demo.overheid.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 01:11:17
http://weerbareoverheid.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:37:34,ja,ja,ja,,ja,ja,ja,ja,2024-06-14 01:11:17,Stichting Pleio
http://algoritmes.pleio.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,CIO Rijk,,info,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:37:34,ja,ja,ja,,ja,ja,ja,ja,2024-06-14 01:11:17,Stichting Pleio
http://lokaleregelgeving.overheid.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 01:11:17
http://repository.overheid.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 01:11:17
http://kadaster.github.io/imbrt,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Kadaster,,,,nee,ja,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,nee,,nee,ja,nee,ja,2024-06-14 01:11:17
http://realisatieibds.pleio.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,info,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:37:34,ja,ja,ja,,ja,ja,ja,ja,2024-06-14 01:11:17,Stichting Pleio
http://www.monitorgelijkwaardigekansen.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),,,,ja,nee,nee,nee,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,nee,,ja,nee,nee,ja,2024-06-14 01:11:17
http://www.ogco.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,nee,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 01:11:17
http://www.ptvt.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",PTvT (Platform Talent voor Technologie),,,,nee,nee,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 01:11:17
http://leerplaninbeeld.slo.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",SLO (Nationaal Expertisecentrum LeerplanOntwikkeling),,,,nee,nee,ja,nee,waarschuwing,,,,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 01:11:17
http://opendata.slo.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",SLO (Nationaal Expertisecentrum LeerplanOntwikkeling),,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 01:11:17
http://events.slo.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",SLO (Nationaal Expertisecentrum LeerplanOntwikkeling),,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,ja,,nee,nee,ja,ja,2024-06-14 01:11:17
http://modules-talentontwikkeling.slo.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",SLO (Nationaal Expertisecentrum LeerplanOntwikkeling),,,,nee,nee,ja,nee,,,,,,waarschuwing,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,nee,ja,2024-06-14 01:11:17
http://strategiede.brandam.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),,DG E&D DE-CSIRT,,,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 07:37:34,nee,nee,ja,nee,nee,ja,nee,ja,2024-06-14 01:11:17
http://www.werkenbijnidos.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),Nidos,,,,nee,nee,nee,ja,waarschuwing,waarschuwing,ja,info,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,nee,,nee,nee,nee,ja,2024-06-14 01:11:17
http://www.aqualarm.nl/apwp/,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-21 07:37:34,ja,ja,ja,,ja,,ja,ja,2024-06-14 01:11:17
http://werken.douane.nl,Rijksoverheid,FIN (Ministerie van Financiën),Douane,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,ja,ja,2024-06-14 01:11:17
http://fsvportaal.belastingdienst.nl,Rijksoverheid,FIN (Ministerie van Financiën),Belastingdienst,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,ja,ja,2024-06-14 01:11:17
http://kennisgroepen.belastingdienst.nl,Rijksoverheid,FIN (Ministerie van Financiën),Belastingdienst,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 07:37:34,nee,ja,ja,,ja,nee,ja,ja,2024-06-14 01:11:17
http://www.criminaliteitenrecht.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),CBS (Centraal Bureau voor de Statistiek),,,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-21 08:10:55,nee,ja,ja,,nee,nee,ja,ja,2024-06-14 01:27:58
http://rni-webform.rvig.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),RvIG (Rijksdienst voor Identiteitsgegevens),,,ja,ja,ja,ja,ja,waarschuwing,ja,waarschuwing,info,waarschuwing,ja,2024-06-21 08:10:55,ja,ja,ja,,ja,,ja,ja,2024-06-14 01:27:58
http://gisportal.rivm.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 08:10:55,nee,nee,ja,,ja,nee,nee,ja,2024-06-14 01:27:58
http://signalen.rivm.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,waarschuwing,ja,2024-06-21 08:10:55,nee,nee,ja,,ja,nee,nee,ja,2024-06-14 01:27:58
http://voorraadtelling.rivm.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,,nee,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 08:10:55,nee,nee,ja,,ja,nee,nee,ja,2024-06-14 01:27:58
http://www.vorijk.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 08:10:55,ja,ja,ja,,ja,,ja,ja,2024-06-14 01:27:58
http://www.ondermijningapp.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),,DGRR/RIEC-LIEC (Regionaal-/Landelijk Informatie- en Expertise Centrum),,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 08:49:56,nee,ja,ja,ja,nee,nee,ja,ja,2024-06-14 01:41:38
http://projectdoen.nu,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,nee,nee,nee,ja,nee,,,,,,info,2024-06-21 08:49:56,nee,nee,ja,info,nee,nee,nee,info,2024-06-14 01:41:38
http://summerschool2023.nl,Overheid,CAOP (Stichting Centrum Arbeidsverhoudingen Overheidspersoneel),,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 08:49:56,nee,nee,ja,nee,ja,ja,ja,ja,2024-06-14 01:41:38
http://www.samenbouwenaanbereikbaarheid.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,info,ja,ja,2024-06-21 08:49:56,ja,ja,ja,,ja,ja,ja,ja,2024-06-14 01:41:38
http://thuis-in-de-eerste-kamer.minjenv-events.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 08:49:56,nee,ja,ja,,nee,ja,nee,ja,2024-06-14 01:41:38
http://www.sterkmedezeggenschap.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",,Directie Voortgezet Onderwijs / CAOP,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 08:49:56,ja,ja,ja,,ja,,ja,ja,2024-06-14 01:41:38
